,BuildingType,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,LargestPropertyUseType,LargestPropertyUseTypeGFA,GFABuildingRate,GFAParkingRate,Distance_from_SeattleKM,Log_SiteEnergyUse,GFAPerBuilding,GFAPerFloor
2977,Multifamily LR (1-4),Magnolia / Queen Anne,1910.0,1.0,4.0,22344,Multifamily,22344.0,0.0,0.0,2.4452123719054586,13.339974553312464,22344.0,5586.0
2978,Multifamily LR (1-4),Magnolia / Queen Anne,1957.0,1.0,3.0,22331,Multifamily,22331.0,0.0,0.0,2.5321598555622633,13.51260299711576,22331.0,7443.667
2979,NonResidential,Central,1991.0,1.0,3.0,34074,Other/Speci,34074.0,0.0,0.0,3.261293824533756,15.974628201664467,34074.0,11358.0
2980,Multifamily LR (1-4),Magnolia / Queen Anne,1977.0,1.0,4.0,35835,Multifamily,28196.0,0.0,0.0,6.76754910849184,13.523868906716693,35835.0,8958.75
2981,Multifamily LR (1-4),Magnolia / Queen Anne,1968.0,1.0,4.0,30000,Multifamily,30000.0,0.0,0.0,6.881320745841827,13.438519744328726,30000.0,7500.0
2982,Multifamily LR (1-4),Magnolia / Queen Anne,1968.0,1.0,4.0,25959,Multifamily,25959.0,0.0,0.0,6.831027976573417,13.425200344627578,25959.0,6489.75
2983,Multifamily LR (1-4),Magnolia / Queen Anne,1968.0,1.0,4.0,25326,Multifamily,25326.0,0.0,0.0,6.819281649394849,13.29605730215157,25326.0,6331.5
2984,Multifamily LR (1-4),Magnolia / Queen Anne,1967.0,1.0,4.0,37086,Multifamily,37086.0,0.0,0.0,6.814599187487312,13.612698140095596,37086.0,9271.5
2985,Multifamily LR (1-4),Magnolia / Queen Anne,1969.0,1.0,4.0,56104,Multifamily,56104.0,1.0,0.0,6.780021192143611,14.216963795939247,56104.0,14026.0
2986,Multifamily LR (1-4),Magnolia / Queen Anne,1968.0,1.0,4.0,23705,Multifamily,42251.0,0.0,0.0,6.699759857681901,13.954875682487208,23705.0,5926.25
2987,Multifamily MR (5-9),Magnolia / Queen Anne,1970.0,1.0,5.0,28185,Multifamily,28185.0,0.0,0.0,6.64772663126812,13.576545789884857,28185.0,5637.0
2988,Multifamily MR (5-9),Magnolia / Queen Anne,1970.0,1.0,5.0,39900,Multifamily,39900.0,0.0,0.0,6.808747591966067,13.737696775847882,39900.0,7980.0
2989,Multifamily MR (5-9),Magnolia / Queen Anne,1968.0,1.0,5.0,40560,Multifamily,40560.0,0.0,0.0,6.808747591966067,14.122508926236957,40560.0,8112.0
2990,Multifamily MR (5-9),Magnolia / Queen Anne,1968.0,1.0,5.0,44687,Multifamily,44687.0,0.0,0.0,6.796913267222213,14.018940975977596,44687.0,8937.4
2991,Multifamily MR (5-9),Magnolia / Queen Anne,1973.0,1.0,5.0,32441,Multifamily,32441.0,0.0,0.0,6.518995657953345,13.536135718043724,32441.0,6488.2
2992,Multifamily MR (5-9),Magnolia / Queen Anne,1973.0,1.0,5.0,33466,Multifamily,33466.0,0.0,0.0,6.560663714313312,13.658265125576486,33466.0,6693.2
2993,Multifamily MR (5-9),Magnolia / Queen Anne,1973.0,1.0,5.0,36178,Multifamily,36178.0,0.0,0.0,6.576283405725805,13.650279866726645,36178.0,7235.6
2994,Multifamily LR (1-4),Magnolia / Queen Anne,1974.0,1.0,4.0,29588,Multifamily,29588.0,0.0,0.0,6.602268680847271,13.485824021317118,29588.0,7397.0
2995,Multifamily LR (1-4),Magnolia / Queen Anne,1974.0,1.0,4.0,34602,Multifamily,34602.0,0.0,0.0,6.572759040449988,13.519460487942785,34602.0,8650.5
2996,Multifamily MR (5-9),Central,1989.0,1.0,5.0,38560,Multifamily,31769.0,0.0,0.0,2.239745175460337,13.622410976373004,38560.0,7712.0
2997,Multifamily LR (1-4),Magnolia / Queen Anne,1980.0,1.0,4.0,45057,Multifamily,39514.0,0.8769780500255232,0.12302194997447677,6.710116022103858,13.938751781684719,45057.0,11264.25
2998,Multifamily LR (1-4),Magnolia / Queen Anne,1968.0,1.0,4.0,32452,Multifamily,32452.0,0.0,0.0,6.56097807905732,12.921655243741377,32452.0,8113.0
2999,NonResidential,North,1961.0,1.0,2.0,76475,Worship Fac,45442.0,1.0,0.0,12.507485396161481,14.39698463199006,76475.0,38237.5
3000,NonResidential,North,1988.0,1.0,2.0,32961,K-12 School,32961.0,1.0,0.0,12.592425195050849,14.25696464034263,32961.0,16480.5
3001,Multifamily LR (1-4),North,1967.0,1.0,4.0,24800,Multifamily,24800.0,1.0,0.0,12.722134823706082,13.495144812610956,24800.0,6200.0
3002,Multifamily LR (1-4),North,1986.0,1.0,3.0,28470,Multifamily,25144.0,0.0,0.0,12.69501305047736,13.453058781642111,28470.0,9490.0
3003,Multifamily MR (5-9),Southwest,2006.0,1.0,5.0,31299,Multifamily,31299.0,0.0,0.0,6.1067898986940055,13.919517357762103,31299.0,6259.8
3004,Nonresidential COS,Northwest,2004.0,1.0,1.0,27376,Library,12806.0,0.46778199883109295,0.532218001168907,9.200916730648546,14.119683345557231,27376.0,27376.0
3005,Multifamily LR (1-4),Magnolia / Queen Anne,1969.0,1.0,4.0,24444,Multifamily,18000.0,1.0,0.0,5.6311706860805115,13.253627905757385,24444.0,6111.0
3006,Multifamily LR (1-4),Magnolia / Queen Anne,1978.0,1.0,4.0,27997,Multifamily,27997.0,0.0,0.0,6.634577387667326,13.607342591962555,27997.0,6999.25
3007,Multifamily LR (1-4),Lake Union,1969.0,1.0,3.0,25268,Multifamily,22151.0,0.0,0.0,6.247465071782586,13.66964245148117,25268.0,8422.667
3008,Multifamily LR (1-4),Lake Union,1990.0,1.0,4.0,45111,Multifamily,17924.0,0.0,0.0,6.270898815282873,13.784164230300668,45111.0,11277.75
3009,Multifamily LR (1-4),Lake Union,1997.0,1.0,4.0,63317,Multifamily,42448.0,0.0,0.0,5.9971687901853485,14.096642317632607,63317.0,15829.25
3010,Multifamily LR (1-4),Lake Union,1995.0,1.0,4.0,66300,Multifamily,35641.0,0.0,0.0,6.11564310234157,13.93146314158726,66300.0,16575.0
3011,Multifamily LR (1-4),Northwest,2002.0,1.0,4.0,183524,Multifamily,109489.0,0.0,0.0,9.518383377713802,14.965081134911653,183524.0,45881.0
3012,Campus,Central,1950.0,1.0,1.0,109794,K-12 School,109794.0,1.0,0.0,3.7405571069534607,15.455896695294577,109794.0,109794.0
3014,NonResidential,Central,1911.0,1.0,3.0,25200,Other - Lod,25200.0,1.0,0.0,2.2017304059325413,13.853527000601739,25200.0,8400.0
3015,NonResidential,North,1996.0,1.0,1.0,44755,Supermarket,46978.0,1.0,0.0,11.531503887392674,16.200816921922232,44755.0,44755.0
3017,Multifamily MR (5-9),Downtown,1908.0,1.0,7.0,159840,Multifamily,127180.0,0.0,0.0,0.4499075199144563,16.50044558333481,159840.0,22834.286
3018,NonResidential,East,1912.0,1.0,3.0,24000,Office,12000.0,1.0,0.0,1.228930370466965,13.749906068884696,24000.0,8000.0
3019,NonResidential,East,1920.0,1.0,2.0,21228,Other - Mal,21228.0,1.0,0.0,1.4549232531979153,13.510774048479766,21228.0,10614.0
3020,NonResidential,East,1920.0,1.0,3.0,23422,Office,23422.0,1.0,0.0,1.4884407102669888,14.891351281398393,23422.0,7807.333
3021,NonResidential,East,1975.0,5.0,2.0,38879,Urgent Care,38879.0,0.7086344813395407,0.2913655186604594,1.9619788059701793,15.051178303691163,7775.8,19439.5
3022,Multifamily LR (1-4),East,1926.0,1.0,3.0,40112,Multifamily,40112.0,0.0,0.0,1.924769138436638,14.204185496764964,40112.0,13370.667
3023,Multifamily LR (1-4),East,1924.0,1.0,3.0,25808,Multifamily,25808.0,0.0,0.0,1.9604670635342505,13.753395364860712,25808.0,8602.667
3024,NonResidential,East,1998.0,1.0,5.0,53034,Multifamily,22486.0,0.7242335105781197,0.2757664894218803,1.8934670690359119,15.071723781763161,53034.0,10606.8
3025,Multifamily MR (5-9),Central,1912.0,1.0,6.0,48700,Multifamily,44644.0,0.0,0.0,1.8515595533764333,14.30947139225941,48700.0,8116.667
3026,Multifamily LR (1-4),Central,1904.0,1.0,3.0,25536,Multifamily,25536.0,0.0,0.0,1.924267452156534,14.530844286727488,25536.0,8512.0
3027,Multifamily HR (10+),Central,1972.0,1.0,12.0,93021,Multifamily,87450.0,0.0,0.0,1.871091271877471,15.577273255722929,93021.0,7751.75
3028,SPS-District K-12,Central,1940.0,1.0,1.0,57048,K-12 School,57048.0,1.0,0.0,1.8866819361419827,14.547723391579382,57048.0,57048.0
3029,Multifamily LR (1-4),Central,1929.0,1.0,4.0,23616,Multifamily,23616.0,0.0,0.0,1.7820165146102698,14.088388113604914,23616.0,5904.0
3030,Multifamily LR (1-4),Central,1988.0,1.0,4.0,28080,Multifamily,24865.0,0.0,0.0,1.9395018652482932,13.445667598580366,28080.0,7020.0
3031,NonResidential,East,1920.0,1.0,2.0,23040,Non-Refrige,23040.0,1.0,0.0,1.5784034909467124,11.302798103848167,23040.0,11520.0
3032,Multifamily LR (1-4),East,1910.0,1.0,3.0,20509,Multifamily,17041.0,0.0,0.0,1.6426812831479063,13.364835914452495,20509.0,6836.333
3033,Multifamily MR (5-9),East,1910.0,1.0,6.0,74725,Multifamily,63188.0,0.8342321846771495,0.16576781532285045,1.516818915120647,15.100849685905244,74725.0,12454.167
3034,NonResidential,East,1958.0,1.0,2.0,61880,Self-Storag,61880.0,1.0,0.0,1.5346419883850557,13.438441470746843,61880.0,30940.0
3035,Multifamily MR (5-9),East,1940.0,1.0,5.0,50356,Multifamily,50356.0,0.0,0.0,1.3291158919072399,14.852383869777942,50356.0,10071.2
3036,NonResidential,East,1925.0,1.0,2.0,27938,Office,13917.0,1.0,0.0,1.3572043903911355,13.877376879141115,27938.0,13969.0
3037,Multifamily MR (5-9),Northeast,2006.0,1.0,6.0,65826,Multifamily,62699.0,0.6409169629021967,0.3590830370978033,6.610704337594179,14.594482046642971,65826.0,10971.0
3038,Multifamily MR (5-9),Northeast,1991.0,1.0,5.0,64227,Multifamily,40152.0,0.0,0.0,6.603654083895299,14.470473343208067,64227.0,12845.4
3039,Multifamily MR (5-9),Northeast,2001.0,1.0,6.0,91916,Multifamily,58683.0,0.7201684146394535,0.2798315853605466,6.52919002491771,14.500661226473401,91916.0,15319.333
3040,Multifamily MR (5-9),Northeast,2000.0,1.0,5.0,33480,Multifamily,19580.0,0.7517025089605734,0.24829749103942653,6.458030008532115,13.812942764001365,33480.0,6696.0
3041,NonResidential,Northeast,1924.0,1.0,2.0,21600,Other - Ser,32580.0,1.0,0.0,6.5086204566158115,14.322369876330072,21600.0,10800.0
3042,Nonresidential COS,Northeast,1929.0,1.0,3.0,27908,Fire Statio,21886.0,1.0,0.0,6.64770134659076,14.57012318322059,27908.0,9302.667
3043,Multifamily LR (1-4),Northeast,2003.0,1.0,4.0,24722,Multifamily,15456.0,0.0,0.0,6.815417168354581,13.294944630246254,24722.0,6180.5
3044,Campus,Central,2000.0,1.0,2.0,30562,K-12 School,30562.0,1.0,0.0,3.7405571069534607,14.39608754548921,30562.0,15281.0
3045,Multifamily LR (1-4),Lake Union,1997.0,1.0,4.0,43422,Multifamily,37581.0,0.0,0.0,5.429736161906656,14.424102683214024,43422.0,10855.5
3046,NonResidential,Downtown,2000.0,1.0,3.0,54969,Retail Stor,54969.0,1.0,0.0,1.1541684044624967,15.2722379863245,54969.0,18323.0
3047,NonResidential,Central,1951.0,1.0,2.0,36825,K-12 School,44340.0,1.0,0.0,1.7014365408514207,14.454461286681811,36825.0,18412.5
3048,Multifamily LR (1-4),Central,1908.0,1.0,4.0,36546,Multifamily,30480.0,0.0,0.0,1.7544152457597728,13.708738699608494,36546.0,9136.5
3049,Multifamily MR (5-9),East,2008.0,1.0,7.0,101530,Multifamily,64749.0,0.0,0.0,1.74991952933774,15.215307287934795,101530.0,14504.286
3050,NonResidential,East,1958.0,1.0,3.0,25834,Office,31822.0,1.0,0.0,1.8280763318615885,14.547008000829674,25834.0,8611.333
3051,Multifamily LR (1-4),East,1962.0,1.0,4.0,26172,Multifamily,26172.0,0.0,0.0,1.8967135293930568,13.600537908723824,26172.0,6543.0
3052,Multifamily LR (1-4),East,1909.0,1.0,3.0,25920,Multifamily,25920.0,1.0,0.0,1.938231206147269,13.602791853615523,25920.0,8640.0
3053,Multifamily LR (1-4),Northwest,1985.0,1.0,4.0,26112,Multifamily,26112.0,0.0,0.0,9.794913307791399,13.206614448251804,26112.0,6528.0
3054,NonResidential,East,1929.0,1.0,1.0,37700,Worship Fac,52225.0,1.0,0.0,2.97417192505016,15.235703320754885,37700.0,37700.0
3055,Multifamily MR (5-9),Magnolia / Queen Anne,1980.0,1.0,5.0,62093,Multifamily,52826.0,1.0,0.0,4.9251191857596615,14.33478622930524,62093.0,12418.6
3056,Multifamily LR (1-4),water,1956.0,1.0,4.0,23856,Multifamily,19877.0,1.0,0.0,3.568530517156826,13.543562061121388,23856.0,5964.0
3057,Multifamily MR (5-9),East,1998.0,1.0,7.0,69272,Multifamily,51295.0,0.0,0.0,0.9316699140545143,14.792465628513199,69272.0,9896.0
3058,SPS-District K-12,East,1925.0,1.0,2.0,27273,K-12 School,27401.0,1.0,0.0,4.359370713846413,14.19734045881528,27273.0,13636.5
3059,Multifamily LR (1-4),East,1926.0,1.0,2.0,20366,Multifamily,13350.0,0.0,0.0,4.3736549175324955,14.319756860384636,20366.0,10183.0
3060,Multifamily LR (1-4),North,1974.0,1.0,4.0,23888,Multifamily,23888.0,1.0,0.0,11.97408898300585,13.401348270043584,23888.0,5972.0
3061,Multifamily LR (1-4),North,2000.0,1.0,4.0,45579,Multifamily,28785.0,0.0,0.0,12.306903455394739,13.66238720442328,45579.0,11394.75
3062,Multifamily LR (1-4),North,1997.0,1.0,4.0,23175,Multifamily,19177.0,1.0,0.0,11.983676038801024,13.540304337422212,23175.0,5793.75
3063,NonResidential,Central,2004.0,1.0,6.0,97229,Multifamily,45300.0,0.0,0.0,2.0085096969368004,13.550364139392714,97229.0,16204.833
3064,Multifamily MR (5-9),Central,1969.0,1.0,7.0,72716,Multifamily,72716.0,0.0,0.0,2.040301172399347,15.000278600736685,72716.0,10388.0
3065,Multifamily MR (5-9),Central,2002.0,1.0,5.0,73495,Multifamily,46895.0,0.0,0.0,2.127964502443711,14.94596915997413,73495.0,14699.0
3066,Multifamily LR (1-4),Central,1969.0,2.0,3.0,37824,Multifamily,45822.0,1.0,0.0,1.9107071183966824,14.450393161640864,18912.0,12608.0
3067,NonResidential,Northwest,1982.0,1.0,3.0,25111,Office,14256.0,1.0,0.0,10.34127983687024,13.864790840101508,25111.0,8370.333
3068,Multifamily MR (5-9),Northwest,2008.0,1.0,6.0,29216,Multifamily,43854.0,0.5680449069003286,0.4319550930996714,10.273822130206183,13.792371592526385,29216.0,4869.333
3069,Multifamily LR (1-4),Northwest,1987.0,1.0,3.0,34023,Multifamily,25338.0,0.7447315051582752,0.2552684948417247,10.27214246007932,13.492747359101651,34023.0,11341.0
3070,Multifamily LR (1-4),Northwest,1989.0,1.0,3.0,23448,Multifamily,17700.0,0.0,0.0,10.259253029417888,12.99638056527998,23448.0,7816.0
3071,Multifamily LR (1-4),Southeast,2008.0,1.0,4.0,43732,Multifamily,43732.0,0.0,0.0,6.888127559051623,14.988791060630856,43732.0,10933.0
3072,Multifamily LR (1-4),Southwest,1951.0,1.0,4.0,203155,Multifamily,177686.0,0.0,0.0,8.73120881236418,15.75076369366801,203155.0,50788.75
3073,Multifamily LR (1-4),Southwest,1963.0,1.0,4.0,22984,Multifamily,22984.0,1.0,0.0,8.740163873068074,13.412792984423803,22984.0,5746.0
3074,Multifamily LR (1-4),Southwest,1968.0,1.0,4.0,26342,Multifamily,23200.0,0.8148204388429124,0.18517956115708753,8.744233730909754,13.299402150670108,26342.0,6585.5
3075,Multifamily LR (1-4),Magnolia / Queen Anne,1907.0,1.0,3.0,24329,Multifamily,24329.0,0.0,0.0,2.2585104180247106,14.60953839708996,24329.0,8109.667
3076,Multifamily LR (1-4),North,2006.0,1.0,4.0,29588,Multifamily,21000.0,0.0,0.0,9.609253893193388,14.14613196179574,29588.0,7397.0
3077,Multifamily MR (5-9),East,1993.0,1.0,6.0,82519,Multifamily,62486.0,1.0,0.0,1.6169494121742651,14.911119507788598,82519.0,13753.167
3078,Multifamily MR (5-9),Magnolia / Queen Anne,1970.0,1.0,6.0,37843,Multifamily,37843.0,1.0,0.0,3.0877415203777807,14.350468173787673,37843.0,6307.167
3079,Multifamily LR (1-4),Magnolia / Queen Anne,1984.0,1.0,3.0,35787,Multifamily,35787.0,0.0,0.0,7.450553628999368,13.701787744999168,35787.0,11929.0
3080,NonResidential,Magnolia / Queen Anne,1953.0,1.0,2.0,31805,Worship Fac,31805.0,1.0,0.0,6.8229443407218975,14.447568661208775,31805.0,15902.5
3081,NonResidential,Magnolia / Queen Anne,1953.0,1.0,1.0,20811,K-12 School,20811.0,1.0,0.0,6.8229443407218975,14.239273076130006,20811.0,20811.0
3082,Multifamily LR (1-4),Ballard,1986.0,1.0,4.0,28328,Multifamily,28328.0,0.0,0.0,10.728667421892693,13.518219550543785,28328.0,7082.0
3083,Nonresidential COS,Greater Duwamish,1967.0,1.0,2.0,22058,Non-Refrige,12644.0,1.0,0.0,1.5564520178309937,14.624411717035745,22058.0,11029.0
3084,Multifamily MR (5-9),Southwest,1998.0,1.0,6.0,42188,Multifamily,42188.0,0.0,0.0,4.124105229660759,14.241136235835517,42188.0,7031.333
3085,Multifamily MR (5-9),Southwest,1998.0,1.0,6.0,36730,Multifamily,36730.0,0.0,0.0,4.173951888502748,13.860674512518354,36730.0,6121.667
3086,NonResidential,Greater Duwamish,1970.0,1.0,1.0,22890,Refrigerate,43452.0,1.0,0.0,4.880624121514816,16.114736716047318,22890.0,22890.0
3087,NonResidential,Greater Duwamish,1907.0,1.0,5.0,36000,Other,36000.0,1.0,0.0,4.992533065919813,14.072183851841723,36000.0,7200.0
3088,NonResidential,Greater Duwamish,1971.0,1.0,1.0,28320,Distributio,28320.0,1.0,0.0,4.9801464101495085,15.358193307658379,28320.0,28320.0
3089,Multifamily LR (1-4),Southwest,1964.0,1.0,3.0,26498,Multifamily,25898.0,0.0,0.0,8.628622007214206,13.55679293640498,26498.0,8832.667
3090,Multifamily LR (1-4),Southwest,1978.0,1.0,3.0,28683,Multifamily,25091.0,1.0,0.0,8.508667772321761,13.477290870439674,28683.0,9561.0
3091,Multifamily LR (1-4),Northwest,1982.0,1.0,3.0,96869,Multifamily,84327.0,0.0,0.0,13.62864401534661,14.75089376307411,96869.0,32289.667
3092,Multifamily LR (1-4),Northwest,1986.0,1.0,3.0,51908,Multifamily,51337.0,0.0,0.0,11.217633192402415,14.03497364467013,51908.0,17302.667
3093,Multifamily LR (1-4),Northwest,1987.0,1.0,4.0,46339,Multifamily,42842.0,0.0,0.0,11.215377820851941,13.910644813203872,46339.0,11584.75
3094,Multifamily LR (1-4),Northwest,1987.0,1.0,4.0,43245,Multifamily,43288.0,0.0,0.0,11.248950355212552,13.794759039363102,43245.0,10811.25
3095,Multifamily LR (1-4),Northwest,1989.0,1.0,4.0,56800,Multifamily,59039.0,0.0,0.0,11.277698222305768,14.38696915645299,56800.0,14200.0
3096,NonResidential,Northeast,1955.0,1.0,1.0,29079,Worship Fac,29079.0,1.0,0.0,8.601337144504457,13.711866762343455,29079.0,29079.0
3097,NonResidential,East,1982.0,1.0,3.0,28848,Office,19232.0,0.6666666666666666,0.3333333333333333,4.9732045843449555,13.565691867652262,28848.0,9616.0
3098,Multifamily LR (1-4),Southeast,1967.0,1.0,4.0,42816,Multifamily,42816.0,0.0,0.0,10.993761721452938,14.144768440745768,42816.0,10704.0
3099,Multifamily HR (10+),Lake Union,2007.0,1.0,11.0,399935,Multifamily,220280.0,0.0,0.0,1.514283709624799,16.53055034158982,399935.0,36357.727
3100,NonResidential,Ballard,1988.0,1.0,2.0,20535,Office,13600.0,1.0,0.0,5.9339808671106615,14.607552735187674,20535.0,10267.5
3101,NonResidential,Magnolia / Queen Anne,1985.0,1.0,2.0,43025,Laboratory,29527.0,1.0,0.0,5.571444575663155,16.227849203085867,43025.0,21512.5
3102,Multifamily HR (10+),Downtown,1984.0,1.0,12.0,70939,Multifamily,67133.0,0.0,0.0,0.6535789745471933,15.13460298754929,70939.0,5911.583
3103,NonResidential,Greater Duwamish,1965.0,1.0,1.0,30800,Non-Refrige,30800.0,1.0,0.0,6.5271698784241545,12.869393955376465,30800.0,30800.0
3104,Multifamily MR (5-9),North,2008.0,1.0,7.0,124642,Multifamily,110172.0,1.0,0.0,10.756033600533321,15.49129906748418,124642.0,17806.0
3105,Multifamily MR (5-9),North,2008.0,1.0,7.0,120520,Multifamily,110604.0,1.0,0.0,10.689007080212237,14.769399052103712,120520.0,17217.143
3106,Multifamily LR (1-4),North,2008.0,1.0,4.0,102522,Multifamily,102522.0,1.0,0.0,10.65399066989965,16.593574948830323,102522.0,25630.5
3107,Multifamily LR (1-4),North,1970.0,1.0,2.0,30984,Multifamily,30984.0,0.0,0.0,11.604109303783929,14.122433519084277,30984.0,15492.0
3109,NonResidential,Greater Duwamish,1922.0,1.0,1.0,37400,Non-Refrige,27271.0,1.0,0.0,1.3986716756900694,13.649750720628864,37400.0,37400.0
3110,Multifamily LR (1-4),Southeast,1960.0,1.0,4.0,21200,Multifamily,21200.0,0.0,0.0,4.033590306301711,13.273269083709526,21200.0,5300.0
3111,Multifamily LR (1-4),Southeast,1960.0,1.0,4.0,21200,Multifamily,21200.0,0.0,0.0,4.063008646651579,13.288861018820123,21200.0,5300.0
3112,Multifamily LR (1-4),Southeast,1960.0,1.0,4.0,20365,Multifamily,20365.0,0.0,0.0,4.153313617931879,13.317549846039071,20365.0,5091.25
3113,Multifamily MR (5-9),Northeast,1925.0,1.0,8.0,97923,Multifamily,70143.0,0.0,0.0,5.697895798499667,16.255457933843587,97923.0,12240.375
3114,Multifamily LR (1-4),East,2006.0,1.0,4.0,74202,Multifamily,45834.0,1.0,0.0,1.2780526832606183,14.642095704909647,74202.0,18550.5
3115,NonResidential,Downtown,2000.0,1.0,11.0,268130,Office,268130.0,1.0,0.0,1.1113597612115556,16.465833195056007,268130.0,24375.455
3116,NonResidential,Downtown,2000.0,1.0,11.0,68452,Office,61665.0,1.0,0.0,1.0590134871666874,15.210886927509952,68452.0,6222.909
3117,NonResidential,Downtown,2000.0,1.0,11.0,273185,Office,281566.0,0.0,0.0,1.1372567550673014,16.396442964803455,273185.0,24835.0
3118,NonResidential,Northeast,1924.0,1.0,3.0,97500,K-12 School,97500.0,1.0,0.0,7.765433138602279,15.298652212378567,97500.0,32500.0
3119,NonResidential,Magnolia / Queen Anne,1982.0,1.0,5.0,54015,Office,54015.0,0.0,0.0,2.97219118713981,14.374032748139589,54015.0,10803.0
3120,Multifamily LR (1-4),Southwest,1987.0,1.0,3.0,79052,Multifamily,79052.0,0.6964023680615291,0.3035976319384709,6.507633249436851,14.505542578949074,79052.0,26350.667
3121,Multifamily MR (5-9),East,2009.0,1.0,6.0,436301,Multifamily,224347.0,0.656986804980965,0.34301319501903504,2.1176574575196563,15.968934171015519,436301.0,72716.833
3122,Multifamily LR (1-4),East,2007.0,1.0,3.0,32881,Multifamily,20680.0,0.0,0.0,1.4099191309602932,14.450871502645251,32881.0,10960.333
3123,Multifamily MR (5-9),Lake Union,2012.0,1.0,6.0,198233,Multifamily,130697.0,0.0,0.0,5.436439304516084,15.646999104696299,198233.0,33038.833
3124,Multifamily HR (10+),Downtown,2011.0,1.0,17.0,176043,Multifamily,174142.0,0.0,0.0,1.73494959260641,15.64555905646294,176043.0,10355.471
3125,Multifamily MR (5-9),Southwest,2011.0,1.0,5.0,63597,Multifamily,65115.0,0.8640344670346085,0.13596553296539146,4.942976419696157,14.551880468970477,63597.0,12719.4
3126,NonResidential,Downtown,1985.0,1.0,13.0,50147,Other - Res,26554.0,1.0,0.0,0.6114056044501951,15.878117565697687,50147.0,3857.462
3127,Multifamily MR (5-9),Downtown,1925.0,1.0,5.0,37804,Multifamily,37804.0,0.0,0.0,0.5374815340651099,14.94209317108236,37804.0,7560.8
3128,Multifamily LR (1-4),Northeast,2008.0,1.0,4.0,257248,Senior Care,119826.0,0.0,0.0,7.148563572703127,16.096483277058184,257248.0,64312.0
3129,NonResidential,Downtown,1982.0,1.0,24.0,119701,Office,102878.0,1.0,0.0,1.88508989396278,15.859071392455734,119701.0,4987.542
3130,Nonresidential COS,North,1965.0,1.0,1.0,24697,Library,15300.0,1.0,0.0,12.892499747239947,14.202653332600535,24697.0,24697.0
